start_betriebsstelle,ziel_betriebsstelle,mean_delay,median_delay,number_of_trips
KLSS22,DOK,1.0013806706114399,-0.38333333333333336,169
KLSS22,ENZ,18.233333333333334,18.233333333333334,1
KLSS22,ENZH1,4.559301506830024,2.05,2367
KLSS22,F,3.1166666666666667,3.1,3
KLSS22,F  H1,37.1,37.1,1
KLSS22,FA A1,12.46111111111111,0.23333333333333334,3
KLSS22,GEFS31,4.270741113346747,3.525,994
KLSS22,GMI,2.5632696390658176,0.5333333333333333,314
KLSS22,H  H3,7.7188921859545,1.8,337
KLSS22,HW Z3,1.8823317740194314,-0.21666666666666667,2779
KLSS22,HZ,2.2239026575097043,1.8666666666666667,6698
KLSS22,I  W1,13.962878787878788,8.958333333333334,22
KLSS22,KTF,92.34166666666667,92.34166666666667,2
KLSS22,KTO,101.08333333333333,101.08333333333333,1
KLSS22,KUES21,1.5435897435897437,0.7583333333333333,26
KLSS22,LATH1,10.775027322404371,1.6833333333333333,305
KLSS22,LIEH1,2.845413870246085,0.6166666666666667,149
KLSS22,MFL,4.064583333333333,0.7749999999999999,24
KLSS22,MLX,16.908333333333335,16.908333333333335,2
KLSS22,NB,21.0,21.0,1
KLSS22,ND G,11.451515151515151,2.716666666666667,11
KLSS22,NW H2,1.4409695201037613,0.23333333333333334,1028
KLSS22,NW H3,2.699168975069252,1.1666666666666667,361
KLSS22,NW S31,1.4396703608979824,0.48333333333333334,1173
KLSS22,NW U11,1.1,1.1,1
KLSS22,O,12.4,12.4,1
KLSS22,OF,2.375606569615528,1.45,893
KLSS22,OZ,21.983333333333334,21.983333333333334,1
KLSS22,PB S21,57.5,57.5,1
KLSS22,REN,2.25,2.25,1
KLSS22,ROHS81,48.43333333333333,48.43333333333333,1
KLSS22,SAH,9.483333333333334,9.483333333333334,2
KLSS22,SB,3.216666666666667,0.95,17
KLSS22,SBE,120.0,120.0,1
KLSS22,SNBH2,5.383333333333334,5.383333333333334,1
KLSS22,STRS21,3.531288076588338,2.466666666666667,383
KLSS22,SUES21,24.666666666666668,24.666666666666668,1
KLSS22,SUEW2,6.9944444444444445,5.2,3
KLSS22,TN S21,0.5,0.5,1
KLSS22,VB,2.4,2.4,1
KLSS22,VBO,2.6563439677301064,0.45,909
KLSS22,WBF,2.610215053763441,2.183333333333333,31
KLSS22,WEI,7.383333333333334,7.383333333333334,2
KLSS22,WEK,4.07036036036036,2.2,185
KLSS22,WO S11,8.866666666666667,8.866666666666667,1
KLSS22,WOL,1.6628205128205127,1.9166666666666667,39
KN,H  H3,3.933333333333333,3.933333333333333,1
KO,BSE,10.154166666666665,8.7,4
KO,BU,1.8374999999999997,0.6666666666666666,12
KO,BVSH1,-0.5166666666666667,-0.5166666666666667,1
KO,CAT,0.8333333333333334,0.8333333333333334,1
KO,KO,-19.57777777777778,-20.75,3
KO,LGF,-0.2,-0.2,1
KO,MAT,3.1222222222222222,2.7,33
KO,NBN,1.7067796610169492,0.03333333333333333,59
KO,NG,18.616666666666667,18.616666666666667,1
KO A1,STE,-1.0,-1.0,3
KO A1A,BF S21,2.8833333333333333,2.8833333333333333,1
KO A1A,BSE,1.1931972789115646,-0.65,392
KO A1A,BU,1.265771812080537,0.16666666666666666,745
KO A1A,BVSH1,1.511049723756906,0.32499999999999996,362
KO A1A,CAT,8.984722222222222,10.191666666666666,12
KO A1A,F  S12,1.7,1.7,1
KO A1A,FLD,0.019047619047619042,-0.6166666666666667,7
KO A1A,HAIH2,-0.36666666666666664,-0.36666666666666664,1
KO A1A,HZ,1.5285714285714285,-0.15,7
KO A1A,JN,2.9166666666666665,2.9166666666666665,1
KO A1A,KSW,0.4601532567049808,0.2833333333333333,174
KO A1A,LG,1.2583333333333333,1.2583333333333333,2
KO A1A,LGF,2.954608938547486,1.9833333333333334,358
KO A1A,MAT,3.8274739583333335,2.9166666666666665,640
KO A1A,MD,0.020833333333333287,0.016666666666666663,4
KO A1A,NBN,3.470833333333333,2.3083333333333336,172
KO A1A,NG,12.007936507936508,10.533333333333333,21
KO A1A,WBFS11,7.588480392156862,6.583333333333333,68
KO A1A,WBFS21,2.8944444444444444,2.2,3
KO A2,STE,3.0,3.0,1
KO H2,LGF,10.3,10.3,1
KO S22,LGF,-0.6666666666666666,-0.6666666666666666,1
KO S32,BU,4.9833333333333325,3.5,5
KO S32,LGF,1.0166666666666666,1.0166666666666666,1
KO S32,MAT,5.833333333333333,5.833333333333333,1
KO S32,WBFS11,5.65,5.65,1
KO U1,AHO,29.816666666666666,29.816666666666666,1
KO U1,ZD,23.216666666666665,23.216666666666665,1
KR,KR,2.8406666666666673,-1.35,50
KR,VN H1,1.5687442289935367,0.9666666666666667,361
KR G,KR G,-0.02000726216412491,-0.18333333333333332,459
KRDH1,GZS,-1.0333333333333334,-1.0333333333333334,1
KRDH1,SSVH3,-0.1,-0.1,1
KRE,LZW,2.533333333333333,3.6083333333333334,4
KRTS11,WATS95,0.23333333333333334,0.23333333333333334,1
KRTS12,OW,2.85,2.55,12
KRV,FS,3.05,3.05,2
KRV,FS H1,1.592882882882883,1.0,185
KRV,HFA,1.0454545454545454,0.55,33
KRV,HNAS12,0.11442528735632183,-0.016666666666666666,290
KRV,KRV,1.55,1.55,1
KRV,KZ S12,0.7333333333333333,0.7333333333333333,1
KRV,LIS,2.3724867724867726,1.9333333333333333,63
KRV,LISH1,3.5166666666666666,3.5166666666666666,1
KRV,NF,7.550000000000001,2.9,4
KRV,NG,3.0944444444444446,3.183333333333333,3
KRV,TU,15.433333333333334,15.433333333333334,1
KRV,TUB,7.8566666666666665,3.2,5
KRV,WF H1,1.8362741089075174,0.7,4891
KSW,BSE,0.15350877192982457,-0.26666666666666666,171
KSW,DOK,0.01111111111111117,-0.8166666666666667,9
KSW,ENZH1,5.948333333333333,3.466666666666667,10
KSW,GEFS31,7.205555555555556,6.683333333333334,6
KSW,GR,0.06666666666666665,0.13333333333333333,4
KSW,GR S11,0.5790849673202614,-0.05,51
KSW,KLSS21,14.316666666666666,14.316666666666666,1
KSW,KO,-0.125,-0.125,2
KSW,KO A1A,0.19851190476190475,-0.525,112
KSW,LGF,0.14375,0.11666666666666667,8
KSW,NW H2,7.208333333333333,7.208333333333333,2
KSW,NW H3,3.575,3.575,2
KSW,NW S31,-0.3833333333333333,-0.4666666666666667,3
KSW,OF,22.866666666666667,22.866666666666667,1
KSW,STRS21,12.916666666666666,12.916666666666666,1
KSW,SU,6.166666666666667,6.166666666666667,2
KT,DR,1.6523809523809523,1.6,7
KT,KT,-14.389583333333333,-23.34166666666667,8
KT,KTS,-1.612280701754386,-1.9,57
KT,SSVH3,1.3736842105263158,0.08333333333333333,114
KT H1,BS S12,3.888888888888889,3.25,3
KT H1,HP U1,33.733333333333334,33.733333333333334,1
KT H1,K  G,6.855128205128205,2.3833333333333333,26
KT H1,LATH1,16.166666666666668,16.166666666666668,1
KT H1,LEZS11,0.9428787878787879,0.2,110
KT H1,MFL,5.8481099656357385,3.45,194
KT H1,NOEH1,19.166666666666668,19.166666666666668,2
KT H1,SBM,2.233277777777778,1.4833333333333334,300
KT H1,SSVH3,0.6197027197975964,-0.05,527
KT H1,STTS12,3.966666666666667,3.966666666666667,1
KT H1,UZS,0.75,0.75,2
KT H1,VB,-0.048333333333333346,-0.13333333333333333,20
KT H1,VBO,2.019794721407625,0.44166666666666665,682
KT H1,VU,-0.4666666666666667,-0.4666666666666667,1
KTF,BA,43.88333333333333,43.88333333333333,2
KTF,BELG,3.6222222222222222,-0.48333333333333334,3
KTF,BLE,2.5725856697819314,0.9333333333333333,107
KTF,BLEH1,16.9,16.9,1
KTF,GRAS12,-0.55,-0.55,1
KTF,GZS,8.827777777777778,3.8666666666666663,12
KTF,KLSS21,3.48974358974359,1.7083333333333333,156
KTF,LAV,2.826923076923077,2.5666666666666664,26
KTF,LAVS12,39.53666666666667,44.6,5
KTF,MLX,19.6046875,4.608333333333333,32
KTF,MZ,120.0,120.0,1
KTF,MZS,39.31666666666667,39.31666666666667,1
KTF,WOGH1,0.5796551271964333,-0.016666666666666666,2542
KTO,BM,5.6,5.6,1
KTO,BM S14,2.8625,2.6333333333333333,4
KTO,FEL,0.5441176470588235,0.125,68
KTO,FI H1,1.138921761998685,-0.06666666666666667,507
KTO,GLA,0.26249999999999996,0.26666666666666666,4
KTO,GMI,2.3961012135295636,0.4166666666666667,1291
KTO,KD A1,0.23333333333333334,0.23333333333333334,1
KTO,KI H1,0.6666666666666666,0.0,3
KTO,KI S12,1.4693910256410256,0.4666666666666667,208
KTO,LEW,-1.65,-1.65,1
KTO,MAH,3.8,3.8,1
KTO,MALH1H,1.25,1.25,1
KTO,MLX,6.824999999999999,6.824999999999999,2
KTO,NES,-1.3833333333333333,-1.3833333333333333,1
KTO,STL,1.3196969696969698,0.3333333333333333,1078
KTO,STV,-0.1905769230769231,-1.075,260
KTO,VBO,0.5045062955599735,-0.2,2515
KTO,VPS,0.8624999999999999,0.32499999999999996,28
KTO,VW H1,0.3921794871794872,-0.19166666666666665,130
KTS,KT,-0.2907894736842105,-1.85,76
KTS,KT H1A,0.8666666666666667,0.8666666666666667,1
KTS,KTS,0.15,0.15,1
KTS,MRN,-0.15589712678320272,-0.55,3318
KTT,OF,16.383333333333333,16.383333333333333,1
KTTG,GLOS21,1.4465277777777779,1.2333333333333334,24
KTTG,GN,-1.1642857142857144,-1.375,14
KTTG,GN S12,-0.4166666666666667,-0.4166666666666667,1
KTTG,GOE,0.7698581560283687,0.2,47
KTTG,GOEW1,6.458333333333333,6.458333333333333,2
KTTG,GTT,0.31666666666666665,0.31666666666666665,1
KTTG,KTT,0.6,0.6,1
KTTG,KTTG,13.558333333333334,13.558333333333334,2
KTTG,MZG,1.0876190476190475,-0.016666666666666666,35
KTTG,OF,2.6023950553695596,0.9833333333333333,3883
KTTG,PARL1,-0.06666666666666667,-0.06666666666666667,1
KTTG,PR,-0.26666666666666666,-0.26666666666666666,1
KTTG,UR,4.966666666666667,4.966666666666667,1
KTTG,ZA,15.316666666666666,15.316666666666666,1
KU,LN,2.716666666666667,2.716666666666667,2
KU,RG H1K,1.8258333333333332,0.03333333333333333,20
KUE,STB,3.8666666666666667,3.8666666666666667,1
KUES22,AMSS82,5.616666666666667,5.616666666666667,2
KUES22,AMSZ1,1.179299645390071,0.31666666666666665,376
KUES22,BA,8.370238095238095,5.966666666666667,154
KUES22,BELG,6.523809523809524,6.133333333333334,7
KUES22,ERNH1,0.55,0.55,1
KUES22,GB H1,2.0,2.0,1
KUES22,GBK,4.447222222222222,0.9916666666666667,6
KUES22,GBKH1,3.2376543209876547,0.8416666666666667,108
KUES22,GES,0.8801490514905149,0.05,984
KUES22,GST,2.1375,0.4916666666666667,4
KUES22,KAR,0.8833333333333333,0.8833333333333333,1
KUES22,KG,40.41666666666667,40.41666666666667,2
KUES22,KG S11,1.0639800285306704,-0.05,701
KUES22,KLSS21,0.5890666666666666,0.008333333333333333,250
KUES22,MLX,5.7625,1.1083333333333334,8
KUES22,OW,4.720541205412054,2.4833333333333334,271
KUES22,REI,1.275,1.275,2
KUES22,SBWH1,36.766666666666666,36.766666666666666,1
KUES22,SPWS12,1.2166666666666666,1.2166666666666666,1
KUES22,STB,0.9437166738723158,0.0,2313
KUES22,SV H1,1.1333333333333333,1.1333333333333333,1
KUES22,SV Z91,3.375,3.375,2
KUES22,SVE,1.9074289405684755,0.31666666666666665,516
KUES22,TFDS12,0.5666666666666667,0.5666666666666667,1
KUES22,WEYZ1,0.6700824954885279,-0.26666666666666666,1293
KW,EDLA2,18.345833333333335,13.716666666666667,4
KW,GD H1,18.15,18.15,1
KW,SGKH1,10.166666666666666,10.166666666666666,1
KW,SOUH2,27.55,27.55,1
KZ,TU,0.7666666666666667,0.7666666666666667,1
KZ H1,KRV,-0.38333333333333336,-0.38333333333333336,1
KZ H1,TU,1.6,1.6,1
KZ H1,VN H1,-0.125,-0.125,2
KZ H2,KENH1,18.366666666666667,18.366666666666667,1
KZ H2,NF,1.8798936170212766,0.95,1880
KZ H2,WF H1,0.9870808678500986,0.09166666666666667,338
KZBH1,HP U1,1.1333333333333333,1.1333333333333333,1
KZBH1,K  G,17.791666666666668,17.791666666666668,2
KZBH2,JTIA1,4.8105128205128205,0.6333333333333333,65
KZBH2,SAAS12,0.13333333333333333,0.13333333333333333,1
L,MT,2.040922619047619,0.7666666666666667,112
L,WT,-0.21666666666666667,-0.21666666666666667,1
LA,LA,1.8703947368421054,0.775,76
LA,VO Z9,0.125,-0.25,4
LADS12,FI H1,2.234042553191489,1.5166666666666666,47
LADS12,SF,0.522463768115942,-0.06666666666666667,23
LADS12,STL,0.13333333333333333,0.13333333333333333,1
LAT,MT G,-0.75,-0.75,1
LAT,TGSK1,0.8833333333333333,0.8833333333333333,1
LATW1,B  H1,4.166666666666667,2.05,3
LATW1,DO H1,1.6333333333333333,1.6333333333333333,1
LAV,KTF,2.5115384615384615,-0.5416666666666666,26
LAV,LAVW1,36.68333333333333,36.68333333333333,1
LAV,UZS,1.9216666666666669,0.425,30
LAVS11,KTF,10.366666666666665,3.816666666666667,5
LAVS11,MTLS21,12.1,12.1,1
LAVS11,UZS,0.6916666666666667,0.6916666666666667,2
LAVW1,LAV,27.533333333333335,27.533333333333335,1
LAVW1,LAVS12,11.633333333333333,11.633333333333333,1
LAVZ4,LAVW1,55.0,55.0,1
LAZ,GLDG,1.775,1.775,2
LB,F  H1,12.033333333333333,12.033333333333333,1
LB,LB,-16.596666666666668,-10.766666666666667,5
LB,NBN,3.35,3.35,1
LB,NW H2,-0.31666666666666665,-0.31666666666666665,1
LB,WIT,4.1611111111111105,0.9666666666666667,3
LB H1,AHO,4.6571428571428575,3.466666666666667,7
LB H1,BEL,7.683333333333333,7.1,14
LB H1,BELG,7.551666666666667,8.033333333333333,10
LB H1,DOK,11.375,11.375,2
LB H1,F  S21,23.233333333333334,23.233333333333334,1
LB H1,KO A1A,5.158333333333333,5.158333333333333,2
LB H1,MLX,12.266666666666666,12.266666666666666,2
LB H1,NW H2,4.059259259259259,3.0166666666666666,9
LB H1,NW H3,1.3666666666666667,1.3666666666666667,1
LB H1,NW S31,4.586458333333333,2.675,16
LB H1,OF,-0.38333333333333336,-0.38333333333333336,1
LB H1,R  G,16.933333333333334,16.933333333333334,1
LB H1,REN,5.616666666666666,5.616666666666666,1
LB H1,S,5.791666666666667,3.9833333333333334,4
LB H1,TFN,-0.7166666666666667,-0.7166666666666667,1
LB H1,TI K1,3.8611111111111116,0.1,21
LB H1,WBB,68.03333333333333,68.03333333333333,1
LB H1,ZD,2.935185185185185,1.7166666666666666,9
LB S11,NBN,2.5584084084084084,1.6166666666666667,111
LBO,GKF,0.5631474103585657,0.6833333333333333,251
LBOA1,BGLH2,-0.48059701492537316,-0.6,134
LBOA2,GKF,2.1087764807609166,1.7166666666666666,771
LC,B  H1,0.4261904761904762,0.19166666666666665,28
LC,FK H1,-0.7166666666666667,-0.7166666666666667,1
LC,MT,24.7,24.7,2
LC,TGSK1,1.1916666666666667,1.1916666666666667,2
LC G,B  H1,-0.45,-0.45,1
LC G,FK H1,-0.3166666666666667,-0.3166666666666667,2
LC G,MT,11.294444444444444,15.433333333333334,3
LC S12,B  H1,2.627083333333333,0.15833333333333333,24
LC S12,BG H1,1.0770833333333334,0.7583333333333333,8
LC S12,FK H1,-0.5599999999999999,-0.6333333333333333,5
LC S12,HOSZ1,3.7,3.7,1
LC S12,MT,7.927823691460055,1.7166666666666666,121
LC S12,OW,2.5722222222222224,1.6,3
LC S12,TGSK1,1.3476190476190477,0.6333333333333333,7
LC S12,WT,-0.3583333333333333,-0.3833333333333333,4
LD,HP U1,-0.7333333333333333,-0.7333333333333333,1
LD S92,SB G,10.583333333333334,10.583333333333334,1
LD S92,SBM,1.2583333333333333,1.2583333333333333,2
LDF,LDFH1,6.566666666666666,6.566666666666666,1
LDFH1,BU,2.3707266843189174,1.4666666666666666,1133
LDFH1,CF Z1,23.75,23.75,2
LDFH1,GEFS12,3.1666666666666665,3.1666666666666665,1
LDFH1,HZ,1.3398550724637681,-0.06666666666666667,23
LDFH1,KLSS21,3.115024411895251,2.15,1502
LDFH1,KSW,8.945238095238095,9.883333333333333,7
LDFH1,LDF,-0.3,-0.3,1
LDFH1,LDFS12,0.23333333333333334,0.23333333333333334,1
LDFH1,LG H1,6.166666666666667,6.166666666666667,1
LDFH1,LGF,8.955705705705705,7.783333333333333,111
LDFH1,LP,0.4,0.4,1
LDFH1,MAT,6.129166666666666,6.25,4
LDFH1,NG,12.039583333333333,9.641666666666666,8
LDFH1,NW,34.833333333333336,34.833333333333336,1
LDFH1,NW S32,1.3166666666666667,1.3166666666666667,1
LDFH1,O,13.857801418439715,4.133333333333334,47
LDFH1,SAHH1,11.0,11.0,2
LDFH1,SUEW1,2.829761904761905,0.03333333333333334,14
LDFH1,WBFS11,11.37142857142857,5.866666666666666,7
LDFH1,WBFS21,17.8,17.8,1
LDFH1,WOLH1,2.3333333333333335,2.3333333333333335,1
LDFS11,ENZH1,18.604166666666668,14.7,4
LDFS11,LDFH1,-0.38333333333333336,-0.38333333333333336,1
LE,LE,-12.491666666666667,-12.491666666666667,2
LEB,LEB,-4.083333333333333,-4.083333333333333,1
LEB,LZW,-0.11815476190476189,-1.0916666666666668,56
LEB,PH S11,34.31666666666667,34.31666666666667,1
LEI,FRO,2.638888888888889,2.966666666666667,3
LEI,FRS,0.330952380952381,0.0,7
LEI,GZS,7.266666666666667,7.266666666666667,1
LEI,LEI,-30.0,-30.0,2
LEI,MZS,0.3416666666666667,0.3416666666666667,2
LER,VI,0.4442577030812325,-0.03333333333333333,119
LER,VI H1A,0.0,0.0,1
LEW,H  H3,1.0952380952380953,0.06666666666666667,35
LEW,KTO,2.9223241590214064,0.25,218
LEW,RM S11,-0.2333333333333333,-0.2333333333333333,2
LEW,SLS,0.03253968253968255,-0.4,21
LEW,SWAS92,-4.766666666666667,-4.766666666666667,1
LEW,TELH1,3.688940809968847,2.7333333333333334,107
LEZS12,KT,1.78,1.2833333333333332,10
LEZS12,KT H1,2.1861111111111113,0.16666666666666669,18
LEZS12,STV,-0.8883333333333333,-1.1333333333333333,80
LEZS12,VBD,0.935919540229885,0.3333333333333333,3016
LEZS12,VF,0.2,0.2,1
LEZS12,VS,0.18333333333333335,-0.3416666666666667,4
LFG,AT S12,24.533333333333335,24.533333333333335,1
LFG,BA,14.866666666666667,14.866666666666667,1
LFG,BRO,-0.4666666666666667,-0.4666666666666667,1
LFG,GMI,43.7,43.7,1
LFG,GZS,2.0100000000000002,0.9666666666666667,5
LFG,HE,25.0,25.0,1
LFG,HL S51,9.627777777777778,12.083333333333334,3
LFG,JP S21,-0.3277777777777778,-0.4166666666666667,3
LFG,JS,1.5,1.5,1
LFG,LZW,11.616666666666665,11.616666666666665,2
LFG,MLX,40.06666666666666,40.06666666666666,2
LFG,OW,21.0,21.0,1
LFG,RF S21,-0.18333333333333332,-0.18333333333333332,1
LFG,SB G,2.7333333333333334,2.7333333333333334,1
LFG,SBJ,19.875,10.225,6
LFG,Z  H1,-0.05,-0.05,1
LFS,GL,0.9666666666666667,0.9666666666666667,1
LG,AHO,-0.11666666666666667,-0.11666666666666667,1
LG,BVSH1,1.05,1.05,1
LG,GR S11,0.55,0.31666666666666665,3
LG,LDFH1,-0.5083333333333333,-0.5083333333333333,2
LG,LG,-10.454545454545455,-14.266666666666667,11
LG,NBN,3.5722222222222224,3.6166666666666667,3
LG H1,BU,1.0916666666666668,1.0916666666666668,2
LG H1,GEFS31,4.058333333333334,4.058333333333334,2
LG H1,GLOS21,9.363333333333333,2.716666666666667,5
LG H1,NBN,3.5787878787878786,1.6333333333333333,11
LGA,ON,-0.06666666666666667,-0.06666666666666667,1
LGA,STRS21,-0.6833333333333333,-0.6833333333333333,1
LGF,AHO,2.655775577557756,0.5833333333333334,101
LGF,BEL,1.0833333333333335,1.0833333333333335,2
LGF,BELG,17.666666666666668,17.666666666666668,1
LGF,BU,11.233333333333333,11.233333333333333,1
LGF,DOK,1.0292735042735042,-0.10833333333333334,234
LGF,ENZH1,1.0952380952380953,0.75,7
LGF,F,1.4178571428571427,0.2,42
LGF,F  H1,1.6109890109890108,0.5,91
LGF,F  S21,2.452005532503458,1.1,241
LGF,GAE,3.851994851994852,2.466666666666667,259
LGF,GEFS31,7.777593818984548,6.55,151
LGF,GR,4.395238095238095,1.2416666666666667,28
LGF,GR S11,2.539889705882353,1.45,272
LGF,JN,7.05,7.05,1
LGF,KO,1.5875,1.3,4
LGF,KO A1A,3.4695934959349595,1.2833333333333334,205
LGF,KSW,-1.7375,-2.0,8
LGF,LDFH1,6.055411255411255,5.091666666666667,154
LGF,LGF,1.2833333333333334,1.2833333333333334,2
LGF,LP,0.4444444444444444,0.25,6
LGF,MI,7.1708333333333325,4.2,4
LGF,NW H2,3.826937984496124,1.1333333333333333,86
LGF,NW H3,2.45281124497992,1.225,166
LGF,NW S31,4.7898550724637685,1.3833333333333333,115
LGF,O,2.8333333333333335,2.8333333333333335,1
LGF,ON,3.7815985467756588,2.3833333333333333,1835
LGF,REN,5.133333333333334,5.133333333333334,1
LGF,ROHS81,2.3,2.3,1
LGF,S,1.3111111111111111,0.1,3
LGF,SHF,8.716666666666667,8.716666666666667,1
LGF,SI H2,15.604166666666666,13.891666666666666,8
LGF,SNBH2,20.791666666666664,20.791666666666664,2
LGF,STRS21,3.2629608938547485,1.8333333333333333,2685
LGF,SU,-0.7833333333333333,-0.7833333333333333,1
LGF,SU H1,29.5,29.5,1
LGF,SUE,0.65,0.65,1
LGF,SUES21,4.552083333333334,3.6833333333333336,8
LGF,SUEW2,13.466666666666667,13.466666666666667,1
LGF,SUW,5.766666666666667,5.766666666666667,1
LGF,WBB,5.649425287356322,2.7666666666666666,29
LGF,WG,1.9161764705882354,0.3416666666666667,34
LGF,WG S11,0.4166666666666667,0.4166666666666667,1
LGF,WOL,6.591666666666667,6.591666666666667,2
LGF,ZD,28.116666666666667,28.116666666666667,1
LIE,LIE,-21.54,-30.0,5
LIE,TL,0.33333333333333337,0.33333333333333337,2
LIEH1,DOE,-0.1,-0.1,1
LIEH1,FI H1,0.6020285087719298,-0.06666666666666667,304
LIEH1,GU Z2,0.20816119886593765,-0.4,2469
LIEH1,KT H1,2.95,0.3,19
LIEH1,LZW,-1.0166666666666666,-1.0166666666666666,1
LIEH1,MLX,4.362997347480106,1.7833333333333334,377
LIEH1,MZ,71.36666666666666,71.36666666666666,1
LIEH1,MZS,77.55,77.55,1
LIEH1,SBM,4.5,4.5,1
LIEH1,STT,1.3041666666666667,0.8583333333333334,8
LIEH1,STV,4.632000000000001,-0.03333333333333333,25
LIEH1,UZ S11,2.7239583333333335,0.016666666666666666,80
LIEH1,WBB,5.311111111111111,-1.0666666666666667,3
LIEH1,WOGH1,0.7831018518518519,0.31666666666666665,216
LILA2,SHRH1,0.10922330097087378,0.0,103
LIMB12,WF H1,2.716666666666667,1.9333333333333333,3
LIR,AMOH2,1.725,1.725,2
LIR,B,41.016666666666666,41.016666666666666,1
LIR,B  H1,0.9299694189602447,0.23333333333333334,3161
LIR,B  S12,2.725,2.725,2
LIR,BG,120.0,120.0,1
LIR,BG H1,8.764166666666666,5.574999999999999,20
LIR,BRD,42.18333333333333,42.18333333333333,1
LIR,DO H1,4.8,4.8,1
LIR,FK H1,1.151100375738057,0.36666666666666664,1242
LIR,FK S12,-0.6,-0.6,1
LIR,GOTA1,0.6028519099947671,0.3,637
LIR,HOS,0.38333333333333336,0.38333333333333336,1
LIR,HOSZ1,0.5786904761904762,-0.025,140
LIR,I,120.0,120.0,1
LIR,LC S12,83.1,83.1,1
LIR,LT A1,0.0,0.0,1
LIR,MT,8.504725912353031,2.7666666666666666,2183
LIR,ND G,52.733333333333334,52.733333333333334,1
LIR,OW,11.212689393939394,4.458333333333334,88
LIR,TGS,18.033333333333335,18.033333333333335,1
LIR,TGSK1,1.5021132785763176,1.3083333333333333,1948
LIR,WT,2.7906028368794327,0.15833333333333333,94
LIR,WTS,5.625,5.625,2
LIS,KRV,2.0460264900662253,1.7666666666666666,151
LIS,VN,1.6833333333333333,1.6833333333333333,1
LIS,VN H1,2.3929515418502203,1.6583333333333332,454
LISH1,LISH1,5.35,5.35,1
LN,AK H1,2.4621289228159458,1.4166666666666667,393
LN,GJ H1,-0.12,-0.08333333333333333,5
LN,HAUS11,2.102116402116402,1.75,126
LN,IF,0.6096602972399151,0.0,157
LN,KU,-0.25,-0.25,2
LN,LN,-7.316666666666666,-7.316666666666666,1
LN,LZW,4.178918128654971,3.1916666666666664,570
LN,PH S11,0.5824074074074074,-0.125,54
LN,RG,1.6595238095238096,1.25,7
LN A1,AK,0.7111111111111111,0.6333333333333333,3
LN A1,AK H1,2.0214285714285714,1.675,126
LN A1,PH S11,0.06403508771929828,-0.3,19
LN Z1,GMI,0.5453860640301318,-0.13333333333333333,177
LN Z1,LEB,0.55,0.36666666666666664,7
LN Z1,M  S12,7.9,7.9,1
LNG,VK Z1,5.175,5.175,2
LNGH1,LNGH2,0.0,0.0,3
LNGH2,AT S12,1.3077723043240286,0.23333333333333334,609
LNGH2,LNG,0.0,0.0,1
LNGH2,LNGH1,0.3333333333333333,0.0,3
LNGH2,VK Z1,1.4238955823293171,0.8166666666666667,2324
LNNS12,GKF,-0.55,-0.55,1
LNO,WOGH1,0.25,0.26666666666666666,3
LOS,AOS,-0.4,-0.4,1
LOSS52,LOSS12,1.35,1.35,1
LOSS52,PW,1.6035027076852173,0.7,2893
LOSS52,ROH,0.4,0.4,1
LOSU3,PW,5.05,5.05,2
LP,F  H1,43.733333333333334,43.733333333333334,1
LP,KLSS21,2.183333333333333,2.183333333333333,1
LP,LP,-8.75,-9.016666666666667,3
LP,STRS21,12.633333333333333,12.633333333333333,1
LS,MLX,5.322222222222222,8.1,3
LS,NGG,10.68763440860215,5.9,31
LS,WBB,4.966666666666667,4.966666666666667,1
LS G,LS G,-0.18333333333333332,-0.18333333333333332,1
LS G,MR H1,20.925,20.925,2
LS G,NGG,0.6106206014075496,-0.016666666666666666,1563
LU,GL,0.9452380952380953,-0.3333333333333333,42
LV,GBK,-1.4166666666666667,-1.4166666666666667,1
LV,GBKH1,0.8166666666666667,0.8166666666666667,2
LV,GES,-1.056140350877193,-2.3333333333333335,19
LV,KG S11,-0.8249999999999998,-2.275,6
LV,STB,-1.866666666666667,-2.1,11
LV,SVE,36.583333333333336,36.583333333333336,1
LV,WEYZ1,-1.0541666666666667,-1.125,4
